,LOCATION,TIME,SP_DYN_TFRT_IN,SP_DYN_LE00_IN,SP_DYN_IMRT_IN,SP_POP_GROW,SH_DYN_AIDS_ZS,SP_RUR_TOTL_ZS,NY_GDP_MKTP_CN,NY_GDP_MKTP_CD,NY_GDP_DEFL_ZS,NY_GDP_MKTP_KD_ZG,NY_GDP_PCAP_CD,NY_GDP_PCAP_PP_CD,NY_GDP_MKTP_PP_CD,XTGOV_IMF,NY_GNP_PCAP_CD,NY_GNP_PCAP_PP_CD,SI_POV_DDAY,PA_NUS_PPP,DT_TDS_DECT_GN_ZS,200101,200151,200345,200343,200144,NY_GNP_PCAP_CN,NY_GDP_MKTP_KD,PA_NUS_PPPC_RF,PA_NUS_FCRF,NY_GDP_MKTP_KN,PA_NUS_ATLS,PA_NUS_PRVT_PP,NY_GNP_MKTP_CN,NY_GDP_PCAP_PP_KD,NY_GDP_MKTP_PP_KD,NY_GDP_PCAP_CN,poverty
3330,EGY,2005,3.016,69.444,29.6,1.83529,0.1,56.973,538500000000.0,89685725230.2517,45.13877,4.4717400000000005,1168.11523,7124.64143,547016781385.007,171621000000.0,1210.0,7100.0,NA,0.9844299999999999,2.55704,75523.569,3696.926,30227.712000000003,25560.697,16038.233999999999,6993.8663,162211017698.761,0.16395,5.77883,1192987644500.0,6.0043,1.0898700000000001,536976108700.0,8003.590840000001,614500889856.1,7013.71428,False
3331,EGY,2006,3.0039999999999996,69.618,28.4,1.78257,0.1,56.927,617700000000.0,107484034870.974,48.46098,6.843839999999999,1375.19632,7707.48515,602409701539.689,224339000000.0,1300.0,7750.0,NA,1.02538,2.30271,76873.663,3750.5009999999997,31189.165,25677.961,16256.036,7942.137159999999,173312477287.801,0.17842,5.733169999999999,1274633788600.0,5.7469,1.13652,620749879800.0,8400.26015,656556336477.089,7903.115709999999,False
3332,EGY,2007,3.016,69.797,27.3,1.74797,0.1,56.922,744800000000.0,130478960092.49901,54.565,7.08783,1640.47607,8326.61321,662275941259.604,244816000000.0,1510.0,8400.0,NA,1.12461,2.19774,78232.12599999999,3789.31,32180.423,25861.93,16400.463,9448.63599,185596566592.559,0.19702,5.63543,1364977631900.0,5.7082,1.20797,751518551400.0,8839.78124,703091916587.089,9364.165490000001,False
3333,EGY,2008,3.055,69.98,26.2,1.76541,0.1,56.942,895500000000.0,162818181818.182,61.2241,7.156280000000001,2011.24615,8938.31472,723591265783.236,307794000000.0,1810.0,9010.0,3.9,1.23758,2.00556,79636.079,3827.2059999999997,33195.189,26123.314,16490.37,11154.23175,198878383179.716,0.22501,5.4325,1462659301800.0,5.5,1.37639,902978350000.0,9306.62197,753407167841.2941,11061.85385,False
3334,EGY,2009,3.114,70.167,25.2,1.8494599999999999,0.1,56.961000000000006,1042200000000.0,188982374700.805,68.07235,4.6736,2291.66706,9254.36063,763161053182.7059,356437000000.0,2090.0,9260.0,NA,1.36564,1.5689899999999999,81134.798,3883.0040000000004,34225.397000000004,26477.285,16549.112,12648.35742,208173162897.756,0.24763000000000002,5.54455,1531018144000.0,5.5148,1.54379,1043047073300.0,9563.06546,788618403728.853,12638.085509999999,False
3335,EGY,2010,3.185,70.357,24.3,1.97228,0.1,56.981,1206600000000.0,218888324504.75302,74.95233,5.14723,2602.47955,9657.19289,812243374570.058,397839000000.0,2330.0,9460.0,3.0,1.4855200000000002,1.413,82761.235,3966.7140000000004,35261.791,26943.887000000002,16588.843,14059.846469999999,218888324504.75302,0.26949,5.62194,1609823243600.0,5.5124,1.68999,1182540027700.0,9858.9234,829210445107.198,14345.90826,False
3336,EGY,2011,3.253,70.55,23.3,2.10584,0.1,57.0,1371100000000.0,236001858960.015,83.694,1.76457,2747.48033,9823.82329,843842460027.4391,440411000000.0,2520.0,9570.0,NA,1.62483,1.61091,84529.252,4099.977,36297.155,27520.562,16611.558,15552.877219999998,222750766480.633,0.27968000000000004,5.93283,1638229733000.0,5.8097,1.80298,1335954219800.0,9823.82329,843842460027.4391,15962.03645,False
3337,EGY,2012,3.306,70.742,22.4,2.2057,0.1,57.053999999999995,1674700000000.0,279372758361.832,100.0,2.2262,3181.44171,10011.83584,879171913587.447,516417000000.0,2790.0,9780.0,2.3,1.9048599999999998,1.16933,86422.243,4251.710999999999,37306.111000000004,28266.116,16598.305,18628.84139,227709643593.14102,0.31777,6.0560599999999996,1674700000000.0,5.9945,1.8921599999999998,1635859236700.0,9823.43793,862628079164.495,19071.152319999997,False
3338,EGY,2013,3.335,70.933,21.6,2.24553,0.1,57.107,1860400000000.0,288586231501.877,108.71266999999999,2.18547,3213.38916,10179.02328,914151951529.0459,644079000000.0,2990.0,9920.0,NA,2.03511,1.20951,88404.646,4412.5,38299.211,29119.812,16573.123,20183.78481,232686160554.691,0.31569,6.87033,1711300000000.0,6.4466,2.04054,1812653901800.0,9815.22902,881480523003.6421,20715.43455,False
3339,EGY,2014,3.3360000000000003,71.12,20.9,2.20814,0.1,57.161,2130000000000.0,305529656458.438,120.94027,2.91591,3327.75425,10440.910670000001,958606800186.327,759849000000.0,3180.0,10190.0,NA,2.2219700000000002,1.99825,90424.656,4569.524,39302.605,29983.711,16568.816000000003,22647.96833,239471083953.09,0.31872,7.077610000000001,1761200000000.0,6.9715,2.2116700000000002,2079368086900.0,9880.82305,907183718292.535,23199.43873,False
3378,SLV,2005,2.529,70.357,21.1,0.46861,0.5,38.352,14698001400.0,14698001400.0,78.69498,2.7074700000000003,2437.89957,5284.6632,31861028336.1636,3187000000.0,2420.0,5110.0,10.4,0.46132,6.17359,6052.1230000000005,382.32099999999997,2436.976,2104.581,1128.245,2356.5752,16999196207.0351,0.46132,1.0,18677178000.0,1.0,0.48988000000000004,14207700000.0,5936.61904,35791644663.4988,2437.89957,False
3379,SLV,2006,2.465,70.668,20.1,0.45538,0.5,37.813,15999886400.0,15999886400.0,82.09992,4.3429,2641.78065,5657.75784,34266085883.6268,3548000000.0,2580.0,5500.0,6.9,0.46693,8.1393,6079.399,394.49300000000005,2467.091,2074.125,1143.69,2569.54454,17737453513.314,0.46693,1.0,19488308300.0,1.0,0.49373,15562390000.0,6166.29638,37346038345.103,2641.78065,False
3380,SLV,2007,2.41,70.98,19.1,0.44476000000000004,0.5,37.226,17011750900.0,17011750900.0,85.69761,1.86058,2796.38708,5890.14283,35832536633.3396,3736000000.0,2690.0,5730.0,4.5,0.47476,6.75225,6105.81,405.83099999999996,2492.863,2046.029,1161.087,2721.38868,18067472874.2886,0.47476,1.0,19850903700.0,1.0,0.5020100000000001,16555500000.0,6253.15152,38040890946.1447,2796.38708,False
3381,SLV,2008,2.358,71.291,18.2,0.44,0.6,36.321999999999996,17986886200.0,17986886200.0,88.72258000000001,2.12723,2943.69888,6106.51144,37312622980.2141,4123000000.0,2880.0,5970.0,6.7,0.48206000000000004,5.73471,6131.764,416.56699999999995,2516.433,2018.351,1180.413,2880.02833,18451808686.6695,0.48206000000000004,1.0,20273177100.0,1.0,0.51588,17597840000.0,6358.132979999999,38850106314.9573,2943.69888,False
3382,SLV,2009,2.31,71.59899999999999,17.4,0.4405,0.6,35.43,17601616000.0,17601616000.0,88.66951999999999,-2.08339,2867.98508,5998.21735,36812715369.3391,4422000000.0,2830.0,5810.0,6.4,0.47813999999999995,6.91777,6157.686,427.035,2540.656,1988.76,1201.235,2777.3966800000003,18067384770.9256,0.47813999999999995,1.0,19850806900.0,1.0,0.5231899999999999,17045650000.0,6198.3045,38040705445.3585,2867.98508,False
3383,SLV,2010,2.265,71.902,16.6,0.44465,0.6,34.548,18447922400.0,18447922400.0,91.01586999999999,2.10621,2992.54527,6171.8507,38047151273.1972,4620000000.0,2890.0,5990.0,5.5,0.48486999999999997,6.21575,6183.875,437.404,2566.748,1956.621,1223.1019999999999,2905.2387,18447922400.0,0.48486999999999997,1.0,20268907200.0,1.0,0.52082,17909710000.0,6300.77539,38841923775.6278,2992.54527,False
3384,SLV,2011,2.224,72.195,15.8,0.45211,0.6,33.675,20283783700.0,20283783700.0,96.39885,3.81181,3275.5086300000003,6511.44373,40322505966.1883,4982000000.0,3070.0,6310.0,4.5,0.5030399999999999,6.69497,6210.568,447.483,2595.951,1924.124,1243.01,3175.6721,19151123032.2875,0.5030399999999999,1.0,21041520400.0,1.0,0.53077,19665540000.0,6511.44373,40322505966.1883,3275.5086300000003,False
3385,SLV,2012,2.187,72.479,15.1,0.46216,0.6,32.813,21386153000.0,21386153000.0,98.85599,2.81407,3437.59964,6791.612929999999,42252294771.9658,5196000000.0,3220.0,6510.0,4.1,0.50615,5.78285,6237.923000000001,457.63,2629.115,1887.763,1263.415,3294.3368600000003,19690049938.4193,0.50615,1.0,21633644500.0,1.0,0.5290100000000001,20494880000.0,6663.81162,41457211401.0187,3437.59964,False
3386,SLV,2013,2.155,72.753,14.5,0.47356000000000004,0.6,31.964000000000002,21977401900.0,21977401900.0,99.23204,2.3751900000000004,3515.9472,7041.52118,44014978636.3445,5373000000.0,3360.0,6720.0,3.2,0.49932,5.48489,6266.07,468.043,2665.242,1851.046,1281.739,3357.2066299999997,20157726890.3731,0.49932,1.0,22147485600.0,1.0,0.52532,20985150000.0,6789.86,42441900740.312996,3515.9472,False
3387,SLV,2014,2.126,73.015,13.9,0.48535,0.6,31.125999999999998,22585841200.0,22585841200.0,100.0,1.9792599999999998,3595.7907299999997,7281.3191099999995,45735341476.5373,5363000000.0,3420.0,6950.0,3.0,0.49383999999999995,6.017469999999999,6295.128000000001,478.961,2702.8509999999997,1819.164,1294.152,3431.16088,20556700057.1359,0.49383999999999995,1.0,22585841200.0,1.0,0.52283,21551770000.0,6890.72322,43281934918.4664,3595.7907299999997,False
3426,GNQ,2005,5.559,54.262,94.0,4.38627,4.7,42.26,4334400062300.0,8217369092.652241,88.51408,16.7487,10850.63334,27926.82002,21149455560.2643,609587000000.0,3850.0,14180.0,NA,204.94145,NA,749.535,24.514,282.45599999999996,296.632,145.933,2906486.45798,12072880264.5669,0.38854,527.4681400000001,4896847903700.0,527.4681,273.62827000000004,2201131604900.0,31372.082789999997,23758611625.8602,5723362.95409,False
3427,GNQ,2006,5.497999999999999,54.55,91.2,4.50534,4.9,40.569,5274146000000.0,10086528698.8604,100.0,7.7049199999999995,12732.02759,29636.874,23478835413.1649,954248000000.0,8030.0,23330.0,NA,224.63405,NA,784.4960000000001,25.049,297.258,308.533,153.656,5240360.91121,13003085741.6938,0.4296,522.8901099999999,5274146000000.0,522.8901,276.78257,4151503000000.0,32300.737139999997,25589193076.1019,6657451.17815,False
3428,GNQ,2007,5.433,54.858000000000004,88.4,4.57792,5.1,38.9,6264840820000.0,13071718758.7373,103.03765,15.282110000000001,15761.83913,33505.76912,27787238989.4168,1233481000000.0,11490.0,26790.0,NA,225.45747999999998,NA,821.687,25.619,314.58799999999997,321.063,160.417,6039470.34161,14990232117.7878,0.47042,479.26678,6080147000000.0,479.2668,276.65088,5008695820000.0,35570.72507,29499762713.0689,7554126.201119999,False
3429,GNQ,2008,5.3629999999999995,55.19,85.7,4.60586,5.3,37.255,8844107000000.0,19749893536.3204,123.48036,17.79911,22742.38159,38432.20306,33375216917.3102,1759331000000.0,14130.0,28480.0,NA,264.99025,NA,860.84,26.189,334.25,334.55400000000003,165.847,7547576.167239999,17658359891.78,0.59175,447.80526,7162359000000.0,447.8053,283.87804,6554451000000.0,40015.819189999995,34750457672.4565,10184159.01098,False
3430,GNQ,2009,5.287999999999999,55.543,83.0,4.5794,5.6,35.641999999999996,7095919000000.0,15027795173.2187,97.75912,1.34336,16530.20937,37487.64772,34080432903.5651,2827522000000.0,12430.0,24790.0,NA,208.21094,NA,901.5989999999999,26.734,355.95300000000003,348.782,170.13,5162173.81596,17895574579.7547,0.44095,472.18629000000004,7258575000000.0,472.1863,298.25538,4692989000000.0,38738.152030000005,35217280130.7294,7805338.40202,False
3431,GNQ,2010,5.209,55.908,80.5,4.515619999999999,5.8,34.06,8072293000000.0,16298542027.9965,122.10753000000001,-8.92418,17136.44568,33033.327789999996,31418130196.1965,2516853000000.0,9890.0,19390.0,NA,256.93104,NA,943.6389999999999,27.24,379.505,363.324,173.57,4983014.47581,16298542027.9965,0.51876,495.27702,6610807000000.0,495.277,316.29954,4739365000000.0,33723.3658,32074428108.711002,8487287.40495,False
3432,GNQ,2011,5.126,56.265,78.2,4.44055,6.0,32.512,10064618859100.0,21329395900.871002,142.92088999999999,6.5239199999999995,21451.886169999998,34363.152910000004,34166939303.2501,2767018000000.0,11440.0,22230.0,NA,294.57186,NA,986.8530000000001,27.737,397.881,378.541,182.69400000000002,6549686.93681,17361846462.6899,0.62427,471.86610999999994,7042091000000.0,471.8661,321.35431,6512288224400.0,34363.152910000004,34166939303.2501,10122417.86511,False
3433,GNQ,2012,5.04,56.601000000000006,76.0,4.35933,6.1,31.0,11430511000000.0,22389626329.3369,149.85938000000002,8.31287,21557.651869999998,36315.4116,37716932280.5853,4023498000000.0,13760.0,24080.0,NA,303.06046000000003,NA,1031.191,28.16,418.36400000000003,393.292,191.375,7297196.07893,18805114508.9646,0.59362,510.52714000000003,7627491000000.0,510.5271,326.3517,7578816767200.0,35632.04564,37007193180.7025,11005765.49235,False
3434,GNQ,2013,4.952,56.905,73.8,4.25566,6.3,30.456,10840521000000.0,21942597765.3631,148.25188,-4.1332,20246.99308,33949.43473,36792564088.7712,3173410000000.0,13930.0,23210.0,NA,294.63891,NA,1076.413,28.565,440.785,408.213,198.85,6837766.21607,18027861797.9562,0.59639,494.04004000000003,7312231656319.0,494.04,331.12498999999997,7410401785600.0,32736.095380000002,35477612426.8708,10002824.46256,False
3435,GNQ,2014,4.864,57.18,71.5,4.128419999999999,6.4,29.916999999999998,10746852000000.0,21736500712.9638,146.36338999999998,0.41507,19245.65151,33330.47558,37644239056.361,3395780000000.0,13140.0,22660.0,NA,285.48464,NA,1122.277,29.039,464.967,423.411,204.86,6468628.61804,18102689377.1354,0.5774199999999999,494.41495,7342582265801.8,494.415,339.88281,7305824408300.0,31542.5102,35624868040.5821,9515338.79216,False
3474,ERI,2005,4.942,58.691,46.9,2.82056,1.1,68.90100000000001,16880499387.0,1098425900.74116,218.79162999999997,2.57445,276.75081,1449.98838,5755014031.08848,9704000000.0,280.0,1440.0,NA,2.93318,2.02547,2826.659,107.855,907.832,1091.5339999999999,719.438,4216.59612,2200767544.94132,0.19086,15.367920000000002,7715331600.0,15.3679,NA,16735699487.0,1628.86986,6464995889.67665,4253.07877,True
3475,ERI,2006,4.881,59.472,45.2,2.43031,1.0,67.949,18621613897.0,1211161879.6748,243.72075,-0.9692200000000001,297.82806,1444.5143,5874331169.77423,7664000000.0,290.0,1430.0,NA,3.17,1.1676799999999998,2918.205,112.757,945.564,1128.441,731.443,4546.20461,2179437333.32658,0.20618000000000003,15.375,7640553300.0,15.375,NA,18487813897.0,1574.35216,6402336055.05114,4579.1064,True
3476,ERI,2007,4.8180000000000005,60.23,43.5,2.10918,0.9,66.983,20263857836.0,1317974491.05691,261.48363,1.42682,317.32943,1472.72449,6116713768.53505,8093000000.0,300.0,1460.0,NA,3.3128699999999998,0.55833,2996.5359999999996,117.03399999999999,982.079,1161.854,735.569,4852.18408,2210534025.9850802,0.21547,15.375,7749570400.0,15.375,NA,20152731436.0,1563.4883,6493685998.24794,4878.9400399999995,True
3477,ERI,2008,4.752,60.94,41.9,1.8914099999999998,0.9,66.0,21220402800.0,1380188800.0,303.52031,-9.78303,326.08256,1329.32805,5626561750.56509,8941000000.0,300.0,1320.0,NA,3.77147,1.17615,3062.7790000000005,120.713,1016.6160000000001,1192.6989999999998,732.7510000000001,4970.82274,1994276818.2364302,0.2453,15.375,6991427600.0,15.375,NA,21039683300.0,1384.10361,5858406746.506129,5013.5194200000005,True
3478,ERI,2009,4.681,61.591,40.5,1.8190400000000002,0.8,65.415,28546694088.0,1856695551.21951,393.07248,3.8765,430.75445,1366.2658199999998,5889062002.26966,8737000000.0,350.0,1350.0,NA,4.84741,1.18106,3119.92,123.92,1049.155,1222.587,724.258,6565.19984,2071584990.2117102,0.31528,15.375,7262450400.0,15.375,NA,28298204089.0,1411.8414,6085507975.44211,6622.8496700000005,True
3479,ERI,2010,4.605,62.181000000000004,39.2,1.8505200000000002,0.8,64.825,32549482477.0,2117039512.1951199,438.56574000000006,2.1941900000000003,482.14909000000006,1387.3845199999998,6091783461.1866,11409000000.0,410.0,1370.0,NA,5.34318,1.08692,3170.435,126.82,1080.298,1251.7930000000001,711.5239999999999,7344.3128,2117039512.1951199,0.34752,15.375,7421802400.0,15.375,NA,32247702377.0,1416.3658,6219035616.04434,7413.04227,True
3480,ERI,2011,4.525,62.718,38.0,1.89165,0.7,64.229,40094875041.0,2607739837.39837,497.07414000000006,8.6798,582.77553,1510.45893,6758835465.49469,13581000000.0,520.0,1500.0,NA,5.9320900000000005,0.85715,3213.972,131.254,1103.4260000000002,1291.399,687.893,8879.26831,2300794306.42964,0.38583,15.375,8066000000.0,15.375,6.25911,39732840240.0,1510.45893,6758835465.49469,8960.17378,False
3481,ERI,2012,4.444,63.22,36.8,NA,0.7,NA,47055711643.0,NA,NA,NA,NA,NA,NA,14597000000.0,NA,NA,NA,NA,NA,3250.1,135.526,1124.704,1326.1870000000001,663.683,14347.504469999998,NA,NA,15.375,NA,NA,NA,46630824293.0,NA,NA,14478.235019999998,False
3482,ERI,2013,4.363,63.703,35.8,NA,0.7,NA,54052562306.0,NA,NA,NA,NA,NA,NA,16660000000.0,NA,NA,NA,NA,NA,3281.449,139.516,1142.938,1357.261,641.734,16323.428219999998,NA,NA,15.375,NA,NA,NA,53564497220.0,NA,NA,16472.16285,False
3483,ERI,2014,4.285,64.17399999999999,34.7,NA,0.6,NA,60945502495.0,NA,NA,NA,NA,NA,NA,18276000000.0,NA,NA,NA,NA,NA,3311.449,143.025,1156.434,1386.287,625.703,18238.299280000003,NA,NA,15.375,NA,NA,NA,60395197927.0,NA,NA,18404.48169,False
3522,EST,2005,1.52,72.56829,5.7,-0.57226,0.5,31.265,11262295600.0,14006088297.4754,74.99367,9.37371,10338.31322,16516.14387,22375658814.9278,3827000000.0,9710.0,15870.0,0.7,0.50333,NA,1355.648,227.14,721.159,205.472,201.877,7987.5261900000005,19889757107.0738,0.62595,0.80425,15017660700.0,0.8041,0.55411,10821300800.0,22807.18275,30898601006.0056,8313.03766,False
3523,EST,2006,1.58,72.69145999999999,5.2,-0.5896600000000001,0.5,31.393,13521705500.0,16963625015.6818,81.65154,10.27188,12595.41065,19257.98115,25936841590.3877,4539000000.0,11500.0,18260.0,0.7,0.5213300000000001,NA,1349.3629999999998,229.322,718.3589999999999,202.49599999999998,199.18599999999998,9518.12572,21932809902.7181,0.65404,0.79669,16560257400.0,0.7971,0.58515,12819106900.0,25298.64605,34072469486.4994,10039.80183,False
3524,EST,2007,1.69,72.81463000000001,4.7,-0.45619,0.5,31.521,16246397300.0,22237061730.0849,91.05001,7.748189999999999,16586.4052,21964.28889,29447082823.5593,5538000000.0,13500.0,20450.0,0.5,0.55172,NA,1344.296,230.65400000000002,717.3860000000001,200.62400000000002,195.632,11284.05705,23632206205.7045,0.75515,0.7307600000000001,17843378000.0,0.7306,0.6150100000000001,15128309600.0,27383.46956,36712469966.8663,12118.02764,False
3525,EST,2008,1.72,73.77073,4.3,-0.26813000000000003,0.6,31.649,16517270600.0,24194039255.8957,97.87221,-5.41946,18094.54805,22664.03933,30303860344.3689,6566000000.0,15070.0,21470.0,0.5,0.54506,NA,1340.0729999999999,231.44799999999998,717.5310000000001,200.04,191.054,11703.62504,22351469214.5471,0.79838,0.6835,16876364000.0,0.6827,0.62512,15648800000.0,25968.97281,34722853850.8742,12353.14796,False
3526,EST,2009,1.7,74.82439000000001,4.0,-0.19277,0.6,31.776999999999997,14145864200.0,19652492636.8436,98.29373000000001,-14.7244,14726.318280000001,20502.3537,27360698549.7491,6514000000.0,14470.0,19880.0,0.5,0.5170100000000001,NA,1336.135,232.247,718.074,200.497,185.317,10277.44162,19060348608.4809,0.71827,0.71948,14391420000.0,0.7198,0.59809,13715400000.0,22187.9264,29610120602.1953,10600.0039,False
3527,EST,2010,1.72,75.42926999999999,3.6,-0.22805999999999998,0.6,31.906,14716533100.0,19490936349.1753,100.0,2.25908,14638.604819999999,21581.692180000002,28735483600.1234,5962000000.0,14540.0,20440.0,0.7,0.5121399999999999,NA,1332.101,233.438,718.6510000000001,201.58900000000003,178.423,10466.66291,19490936349.1753,0.67829,0.7546,14716533100.0,0.7550399999999999,0.5869,13936100000.0,22740.972,30279035698.8539,11052.80467,False
3528,EST,2011,1.61,76.22927,3.3,-0.30358,0.6,32.035,16667633800.0,23170239900.7654,105.2609,7.5973,17454.843419999997,24543.067469999998,32579424941.3604,6238000000.0,15870.0,23310.0,1.0,0.5116,NA,1327.7089999999998,235.484,718.576,203.695,169.954,11926.951070000001,20971721297.2151,0.71119,0.71936,15834592300.0,0.71936,0.58783,15832300000.0,24543.067469999998,32579424941.3604,12556.233320000001,False
3529,EST,2012,1.56,76.32683,3.1,-0.35794000000000004,0.6,32.025999999999996,17934892300.0,23043864510.0543,108.58688000000001,4.307259999999999,17421.890219999997,26022.46885,34419815454.1773,7049000000.0,16900.0,24970.0,0.7,0.5210600000000001,NA,1323.1589999999999,237.967,719.28,205.46900000000002,160.44299999999998,13012.58944,21875027647.655,0.6694899999999999,0.7782899999999999,16516629200.0,0.7782899999999999,0.59806,17211700000.0,25691.99964,33982705150.2729,13559.34568,False
3530,EST,2013,1.52,77.14146,2.9,-0.35589,0.6,31.878,18932277700.0,25137153149.4377,112.44795,1.9365400000000002,19072.23852,27495.734419999997,36239295476.4712,7280000000.0,18280.0,26860.0,1.0,0.52242,NA,1319.0620000000001,240.868,720.314,207.209,150.671,14033.188240000001,22298647061.5152,0.6936399999999999,0.75316,16836480900.0,0.75316,0.59817,18495700000.0,26282.90884,34640794999.0729,14364.431559999999,False
3531,EST,2014,1.54,77.03415,2.6,-0.26226,0.6,31.730999999999998,20061187700.0,26615854605.2787,115.80791,2.88856,20247.1993,28964.179330000003,38074717113.629,7597000000.0,18910.0,28140.0,0.7,0.52689,NA,1316.277,244.095,721.02,209.357,141.805,14826.87926,22942757718.395,0.69904,0.75373,17322813400.0,0.75373,0.5989800000000001,19490600000.0,27113.120110000003,35641416478.9385,15260.93645,False
3570,ETH,2005,5.69,56.221000000000004,70.7,2.77872,2.2,84.3,107289698100.0,12401139453.9738,20.4019,11.818769999999999,161.62662,651.95092,50022292671.0403,24572000000.0,160.0,650.0,NA,2.1448400000000003,0.7142,76346.311,2376.992,23751.215,35493.947,14724.157,1394.29385,17860775923.0952,0.24791,8.66644,525880906400.0,8.6516,2.10825,106980100200.0,732.3805,56193419297.2441,1398.32891,True
3571,ETH,2006,5.519,57.333,67.2,2.73013,2.0,84.101,132651633500.0,15280861834.6024,22.7588,10.83473,193.79491000000002,724.72924,57145399814.6187,29276000000.0,180.0,720.0,NA,2.3213,0.87679,78489.20599999999,2471.926,24495.33,36345.061,15176.889,1678.0866399999998,19795942246.2104,0.2674,8.69862,582858667300.0,8.6809,2.29357,132318287600.0,789.87037,62281822907.0844,1682.3142,True
3572,ETH,2007,5.355,58.466,63.9,2.68982,1.8,83.884,173308781900.0,19707616772.7996,26.678,11.45617,243.30267999999998,807.24447,65387132548.8309,35563000000.0,220.0,810.0,NA,2.6505,0.64349,80674.348,2569.754,25283.042999999998,37161.979,15659.572,2141.14432,22063798449.1645,0.3014,8.96595,649631929600.0,8.794,2.61441,173433565500.0,856.9948400000001,69416932549.9789,2139.6037899999997,True
3573,ETH,2008,5.2010000000000005,59.58,60.8,2.66115,1.6,83.49,250206540400.0,27066912635.2228,34.764540000000004,10.78852,325.38255,887.93116,73862457732.4032,46915000000.0,280.0,890.0,NA,3.3874699999999995,0.382,82916.235,2671.703,26114.558999999997,37937.051,16192.921999999999,3010.0519,24444156129.4695,0.36645,9.599739999999999,719717611200.0,9.244,3.6345400000000003,250390842500.0,924.5187599999999,76905993371.4538,3007.83633,True
3574,ETH,2009,5.0569999999999995,60.643,57.9,2.6470700000000003,1.5,83.09,337965157200.0,32437389116.038,43.15893,8.80255,379.75664,947.9993699999999,80974553843.2916,57774000000.0,340.0,950.0,NA,4.173719999999999,0.29573,85233.913,2779.281,26982.562,38671.529,16800.541,3951.6038799999997,26595865976.5256,0.40059,11.7776,783071136800.0,10.419,3.95695,337531196400.0,979.6225099999999,83675684350.2923,3956.6844200000005,True
3575,ETH,2010,4.9239999999999995,61.625,55.3,2.6415900000000003,1.4,82.681,385876491200.0,29933790334.3418,43.7824,12.55054,341.30991,1051.85396,92250401092.7559,71335000000.0,380.0,1050.0,33.5,4.182919999999999,0.5909300000000001,87639.964,2893.41,27876.104,39378.225,17492.225,4383.91997,29933790334.3418,0.32448,14.40959,881350780100.0,12.890999999999998,4.21036,384481486400.0,1073.8263,94177433200.8957,4399.82604,True
3576,ETH,2011,4.798,62.501000000000005,52.7,2.63767,1.3,82.265,515078541000.0,31952763089.33,52.56596999999999,11.1783,354.84635,1162.78332,104704865663.231,93889000000.0,390.0,1160.0,NA,4.91934,1.0787799999999999,90139.929,3006.445,28821.161,40027.759,18284.564,5707.68303,33279878089.9327,0.30517,16.89923,979870781100.0,16.12,5.43861,513958341000.0,1162.78332,104704865663.231,5720.12323,True
3577,ETH,2012,4.677,63.275,50.4,2.6276,1.2,81.84,747326498000.0,43310721414.0829,70.19733000000001,8.64781,468.50672000000003,1254.17596,115941272342.92099,124417000000.0,410.0,1250.0,NA,6.44573,0.97985,92726.985,3123.788,29805.139,40670.323,19127.735,8066.12892,36157859258.9667,0.37356,17.70476,1064608160500.0,17.255,6.61378,745666698000.0,1230.57548,113759545216.765,8084.0835400000005,True
3578,ETH,2013,4.556,63.952,48.2,2.60893,1.1,81.425,866921083000.0,47648211133.2183,73.63839,10.58227,502.15359000000007,1374.89328,130460493854.154,153929000000.0,470.0,1370.0,NA,6.64509,1.37883,95385.79800000001,3243.853,30846.395,41302.716,19992.834,9115.8081,39984181569.4229,0.36523,18.62663,1177267871000.0,18.1942,7.0449600000000006,864978283000.0,1325.75514,125797887497.284,9136.28282,False
3579,ETH,2014,4.437,64.535,46.1,2.57907,1.1,81.002,1060814376000.0,55612228233.5179,81.7252,10.257489999999999,571.16228,1505.27531,146563801084.897,185472000000.0,550.0,1500.0,NA,7.2379,1.36891,98094.265,3363.804,31971.896,41921.504,20837.061,10865.10041,44085556179.422005,0.37944,19.58579,1298026040000.0,19.0752,7.44566,1057899776000.0,1424.52698,138701596952.411,10895.03464,False
3618,FJI,2005,2.86,68.405,19.6,0.42227,NA,50.129,5084372000.0,3006725014.78415,79.91828000000001,0.7,3658.6308299999996,6611.1745,5433175596.60841,1285000000.0,3590.0,6710.0,NA,0.9358,0.49528999999999995,821.6039999999999,33.641,381.426,250.87099999999998,155.666,6275.9373399999995,3031738288.38912,0.5534,1.69097,6361963600.0,1.6909999999999998,1.0550899999999999,5157672000.0,7426.778759999999,6103453042.8975,6186.74474,False
3619,FJI,2006,2.8160000000000003,68.569,19.9,0.67838,NA,49.736000000000004,5371466000.0,3102741451.0166397,82.89532,1.85248,3749.9398100000003,6893.59713,5703838091.58749,1445000000.0,3630.0,6620.0,NA,0.94173,0.48895,827.87,35.082,385.94300000000004,251.34900000000002,155.496,6238.93809,3087900727.57084,0.54397,1.73118,6479817900.0,1.7312,1.0475700000000001,5162166000.0,7513.21711,6216518478.53651,6491.89581,False
